,job,marital,education,default,housing,loan,contact,month,y,age,balance,day,duration,campaign
11622,4,1,2,0,1,0,0,6,1,27,61,19,1012,1
11623,6,0,2,0,1,0,0,6,0,45,-198,19,130,25
11624,2,0,1,0,0,0,0,6,0,44,148,19,311,2
11625,1,2,2,1,1,0,0,6,0,42,923,19,129,2
11626,9,2,2,0,0,0,0,6,0,47,176,19,91,2
11627,0,1,2,0,0,0,0,6,0,37,5700,19,49,2
11628,4,1,1,0,1,0,0,6,0,39,1473,19,112,4
11629,2,1,1,0,0,0,0,6,0,45,3388,19,36,7
11630,4,1,1,0,0,0,0,6,0,39,1046,19,112,4
11631,4,0,2,0,1,0,0,6,1,25,-191,19,958,7
11632,4,2,2,0,1,0,0,6,0,38,1686,19,9,28
11633,2,0,2,0,1,0,0,6,0,34,6053,19,26,5
11634,10,0,2,0,0,0,0,6,0,41,2184,19,91,2
11635,5,1,2,0,0,0,0,6,0,57,789,19,2635,3
11636,1,2,3,0,0,0,0,6,0,49,1115,19,138,9
11637,3,1,3,0,0,0,0,6,0,46,341,19,318,2
11638,4,1,1,0,1,0,0,6,0,49,226,19,326,5
11639,3,1,0,0,0,0,0,6,0,58,2445,19,1403,3
11640,10,1,1,0,0,0,0,6,0,50,0,20,179,2
11641,2,2,2,0,0,0,0,6,0,43,6835,20,262,2
11642,6,1,2,0,0,0,0,6,0,41,4178,20,168,2
11643,4,1,2,0,1,0,0,6,0,37,1818,20,193,11
11644,4,1,2,0,0,0,0,6,0,53,208,20,333,15
11645,3,1,3,0,1,0,0,6,0,45,0,20,50,2
11646,4,1,0,0,0,1,0,6,0,43,-19,20,241,2
11647,3,1,3,0,0,0,0,6,0,37,2685,20,187,2
11648,2,1,3,0,0,0,0,6,0,56,1062,20,37,2
11649,9,1,2,0,0,0,0,6,0,50,17,20,189,2
11650,5,2,2,0,0,0,0,6,0,59,602,20,89,3
11651,9,2,2,0,0,0,0,6,0,53,0,20,101,2
11652,11,1,3,0,0,0,0,6,0,36,408,20,112,3
11653,9,0,1,0,0,0,0,6,0,36,2562,20,489,2
11654,2,2,0,0,0,0,0,6,0,41,143,20,141,4
11655,1,2,3,1,0,0,0,6,0,56,-1968,20,60,3
11656,2,0,3,0,0,0,0,6,0,39,610,20,241,2
11657,1,1,3,0,0,0,0,6,0,50,89,20,35,2
11658,4,1,1,0,1,0,0,6,0,50,-141,20,61,2
11659,5,1,1,0,0,0,0,6,0,50,29,20,135,5
11660,4,0,2,0,0,0,0,6,0,38,3054,20,24,11
11661,10,1,1,0,0,0,0,6,0,46,4064,20,62,4
11662,6,2,0,0,0,0,0,6,0,57,887,20,43,8
11663,1,1,2,0,0,0,0,6,0,57,570,20,75,2
11664,4,1,2,0,1,0,0,6,0,52,5614,20,177,3
11665,4,2,1,0,0,0,0,6,0,49,912,20,170,2
11666,0,1,0,0,0,0,0,6,0,57,2266,20,42,5
11667,6,0,2,0,0,0,0,6,0,35,2830,20,22,12
11668,4,1,1,0,1,0,0,6,0,50,480,20,99,5
11669,9,2,1,0,0,0,0,6,0,56,438,20,139,2
11670,4,1,1,0,0,0,0,6,0,54,-51,20,198,10
11671,10,1,1,0,0,0,0,6,0,39,4899,20,394,2
11672,5,1,3,0,0,0,0,6,0,60,2868,20,42,7
11673,4,1,1,0,1,0,0,6,0,28,103,20,41,28
11674,4,1,1,0,0,0,0,6,0,45,360,20,98,2
11675,4,1,1,0,0,0,0,6,0,52,1624,20,114,3
11676,2,1,3,0,0,0,0,6,0,56,52,20,191,3
11677,2,1,2,0,0,0,0,6,0,37,2209,20,167,2
11678,1,1,3,0,1,1,0,6,0,30,34,20,238,3
11679,1,1,2,0,0,0,0,6,0,41,1273,20,73,3
11680,6,1,2,0,0,1,0,6,0,51,37,20,206,2
11681,5,1,1,0,0,1,0,6,0,59,6955,20,179,10
11682,1,0,3,0,0,0,0,6,0,39,490,20,44,3
11683,7,1,2,0,1,0,0,6,0,56,1860,20,129,5
11684,3,1,3,0,1,1,0,6,0,41,3135,20,160,3
11685,1,1,3,0,0,1,0,6,0,50,67,20,156,3
11686,3,1,3,0,1,1,0,6,0,57,0,20,512,2
11687,8,0,2,0,1,1,0,6,0,36,1173,20,50,5
11688,1,1,3,0,0,1,0,6,0,38,2978,20,65,2
11689,4,1,2,0,1,1,0,6,0,32,1873,20,23,24
11690,2,1,1,0,0,0,0,6,0,58,4015,20,106,3
11691,8,1,2,0,0,0,0,6,0,38,746,20,256,3
11692,8,2,2,1,0,0,0,6,0,48,7,20,633,2
11693,3,1,2,0,0,0,0,6,0,42,1002,20,109,3
11694,4,1,2,0,1,0,0,6,0,56,337,20,99,2
11695,10,1,1,0,0,0,0,6,0,40,746,20,246,3
11696,4,1,1,0,1,0,0,6,0,56,770,20,59,3
11697,10,2,3,0,0,0,0,6,0,60,662,20,241,4
11698,1,1,2,0,1,0,0,6,0,36,1736,20,63,1
11699,4,0,2,0,0,0,0,6,0,37,847,20,54,1
11700,2,0,2,0,1,0,0,6,0,46,3494,20,87,1
11701,4,1,2,0,1,1,0,6,0,59,-162,20,122,1
11702,9,1,1,0,0,0,0,6,1,43,519,20,973,2
11703,4,1,1,0,0,1,0,6,0,46,4,20,166,1
11704,3,1,2,0,0,0,0,6,0,39,0,20,375,1
11705,3,2,1,0,0,0,0,6,0,56,3,20,111,1
11706,4,1,1,0,1,0,0,6,0,43,1794,20,35,1
11707,5,1,2,0,0,0,0,6,0,51,806,20,32,1
11708,2,1,2,0,0,0,0,6,0,46,0,20,625,1
11709,2,1,2,0,1,1,0,6,0,55,0,20,124,1
11710,2,1,2,0,0,0,0,6,0,58,683,20,157,2
11711,5,1,2,0,0,0,0,6,1,60,1690,20,1467,4
11712,9,1,2,0,1,0,0,6,0,53,2057,20,134,1
11713,2,1,2,0,1,1,0,6,0,53,472,20,325,1
11714,4,1,1,0,0,0,0,6,0,38,15477,20,114,2
11715,1,1,3,0,1,0,0,6,1,48,5320,20,792,1
11716,2,2,3,0,0,0,0,6,0,50,261,20,155,1
11717,8,0,2,0,0,0,0,6,0,35,250,20,170,1
11718,4,0,1,0,0,0,0,6,0,45,1006,20,124,1
11719,2,1,2,0,1,0,0,6,0,38,0,20,111,1
11720,2,0,0,0,0,0,0,6,0,49,443,20,25,11
11721,10,2,1,0,0,0,0,6,0,35,1465,20,40,1
11722,1,1,0,0,0,0,0,6,0,57,1054,20,25,3
11723,2,2,3,0,0,0,0,6,0,47,194,20,368,2
11724,9,1,3,0,1,0,0,6,0,40,2135,20,95,1
11725,7,1,2,0,0,1,0,6,1,44,522,20,911,1
11726,4,1,2,0,1,0,0,6,0,53,1777,20,253,1
11727,9,1,3,0,0,0,0,6,0,59,279,20,41,1
11728,10,2,1,0,0,0,0,6,0,55,0,20,398,2
11729,5,0,2,0,0,0,0,6,0,56,4365,20,361,1
11730,4,1,0,0,0,1,0,6,0,45,550,20,97,1
11731,4,1,1,0,1,0,0,6,0,31,224,20,20,19
11732,4,1,1,0,1,0,0,6,0,49,1119,20,493,1
11733,2,1,2,0,0,0,0,6,0,42,297,20,65,1
11734,10,1,1,0,0,0,0,6,0,45,4994,20,48,1
11735,4,0,2,0,1,0,0,6,1,26,-46,20,382,7
11736,3,2,3,0,0,0,0,6,0,40,224,20,606,1
11737,7,1,2,0,1,1,0,6,0,46,457,20,74,1
11738,10,2,1,0,0,0,0,6,0,52,1697,20,153,1
11739,5,1,3,0,0,0,0,6,1,52,2269,20,1210,1
11740,2,2,2,0,0,0,0,6,1,50,396,20,716,2
11741,9,1,2,0,1,0,0,6,0,42,0,20,158,1
11742,4,1,1,0,1,0,0,6,0,54,2281,20,158,1
11743,3,2,3,0,1,1,0,6,0,48,0,20,139,1
11744,2,1,2,0,1,0,0,6,0,57,9689,20,313,1
11745,1,1,0,0,0,0,0,6,0,43,0,20,273,1
11746,1,1,2,0,1,0,0,6,0,44,-1746,20,218,1
11747,0,1,0,0,0,0,0,6,0,43,1517,20,45,1
11748,1,1,3,0,0,0,0,6,0,52,1545,20,115,4
11749,1,0,1,0,0,0,0,6,0,43,0,20,280,1
11750,6,1,2,0,0,1,0,6,0,35,165,20,109,1
11751,4,1,2,1,0,1,0,6,0,51,0,20,179,3
11752,0,0,0,1,0,0,0,6,0,42,61,20,115,1
11753,7,1,2,0,0,0,0,6,0,44,-254,20,25,1
11754,1,2,3,0,0,0,0,6,0,56,310,20,75,4
11755,8,1,1,0,0,0,0,6,0,42,3717,20,235,1
11756,1,1,0,0,0,0,0,6,0,38,933,20,95,2
11757,8,1,2,0,0,0,0,6,0,35,347,20,231,1
11758,2,2,3,0,0,1,0,6,0,41,24055,20,132,1
11759,8,1,3,0,0,0,0,6,0,47,1917,20,39,2
11760,7,0,2,0,0,0,0,6,0,44,2886,20,31,1
11761,6,1,0,0,1,1,0,6,0,50,-1137,20,64,1
11762,7,1,0,0,0,1,0,6,1,54,386,20,838,1
11763,9,1,2,0,0,0,0,6,0,38,1604,20,1276,1
11764,6,1,2,0,0,0,0,6,0,43,584,20,27,1
11765,8,0,2,0,1,0,0,6,0,39,759,20,100,1
11766,4,2,0,1,0,0,0,6,0,43,1,20,188,1
11767,5,1,2,0,0,0,0,6,0,58,5523,20,141,1
11768,4,1,1,1,0,1,0,6,0,44,0,20,144,1
11769,9,1,2,0,1,0,0,6,0,57,468,20,329,1
11770,2,1,2,0,0,0,0,6,0,57,0,20,45,4
11771,7,1,2,0,1,0,0,6,0,40,5807,20,98,1
11772,7,1,2,0,1,0,0,6,0,44,179,20,75,3
11773,4,0,1,0,0,0,0,6,0,44,10984,20,258,18
11774,2,1,2,0,0,0,0,6,0,40,109,20,402,22
11775,8,1,1,0,0,0,0,6,0,54,1463,20,60,1
11776,8,2,2,0,0,1,0,6,0,40,1876,20,269,1
11777,1,1,3,0,0,1,0,6,1,56,0,20,422,1
11778,9,1,2,0,0,0,0,6,0,37,1038,20,307,3
11779,6,1,3,0,0,0,0,6,0,57,9311,20,485,3
11780,6,2,2,0,1,0,0,6,0,50,0,20,174,1
11781,1,1,3,0,0,1,0,6,1,57,9103,20,1098,2
11782,4,2,2,1,1,0,0,6,0,30,457,20,115,20
11783,7,0,3,0,1,0,0,6,0,43,126,20,351,2
11784,4,2,1,0,0,0,0,6,0,46,0,20,62,2
11785,6,1,2,0,0,0,0,6,0,41,0,20,89,1
11786,3,1,2,0,1,0,0,6,0,43,0,20,113,1
11787,4,1,1,0,0,0,0,6,0,49,923,20,471,2
11788,1,1,3,0,1,0,0,6,0,36,1355,20,256,8
11789,5,1,2,0,0,0,0,6,0,55,5,20,108,1
11790,4,1,2,0,0,0,0,6,0,41,167,20,48,1
11791,4,1,2,0,0,0,0,6,0,38,1005,20,76,12
11792,4,1,1,0,1,0,0,6,0,35,14,20,35,1
11793,7,2,2,0,0,0,0,6,0,55,1735,20,375,2
11794,7,2,2,0,0,0,0,6,0,47,287,20,63,1
11795,1,1,3,0,0,0,0,6,0,52,0,20,166,1
11796,4,0,1,0,0,0,0,6,0,41,-206,20,342,1
11797,4,1,2,0,0,0,0,6,0,36,0,20,332,3
11798,5,1,2,0,0,0,0,6,0,56,878,20,123,3
11799,7,2,2,0,0,0,0,6,0,53,-223,20,160,1
11800,5,1,1,0,0,0,0,6,0,57,1466,20,326,1
11801,1,1,2,0,0,0,0,6,0,56,3164,20,245,3
11802,1,1,3,0,0,0,0,6,0,44,2400,20,82,1
11803,1,1,2,0,1,0,0,6,0,40,408,20,37,4
11804,2,1,3,0,0,0,0,6,0,41,0,20,95,1
11805,8,1,1,0,0,0,0,6,0,47,2559,20,374,1
11806,8,0,3,0,0,0,0,6,0,36,977,20,172,2
11807,4,1,1,0,0,1,0,6,0,45,0,20,74,2
11808,2,1,3,0,0,1,0,6,0,57,27069,20,174,3
11809,1,1,2,0,0,0,0,6,0,48,3260,20,111,3
11810,4,1,0,0,1,0,0,6,0,56,665,20,109,2
11811,10,1,1,0,1,0,0,6,0,46,296,20,205,4
11812,0,1,0,0,0,0,0,6,0,56,0,20,471,2
11813,6,1,2,0,1,0,0,6,0,27,-48,20,168,2
11814,1,1,3,0,1,0,0,6,0,38,0,20,211,2
11815,2,1,2,0,0,0,0,6,0,60,0,20,105,2
11816,4,1,2,0,1,0,0,6,0,25,-306,20,534,3
11817,4,1,2,0,1,0,0,6,0,37,43,20,250,3
11818,1,1,2,1,0,1,0,6,0,41,-771,20,343,2
11819,2,1,3,0,0,0,0,6,1,42,-215,20,1573,5
11820,8,1,2,0,0,1,0,6,0,56,549,20,181,2
11821,2,1,2,0,1,0,0,6,0,47,302,20,89,3
11822,7,1,2,0,1,0,0,6,0,28,-494,20,232,2
11823,1,2,3,0,1,0,0,6,0,49,557,20,126,5
11824,5,1,2,0,0,0,0,6,0,56,5879,20,237,3
11825,1,1,3,0,0,1,0,6,0,51,3045,20,208,2
11826,4,1,2,0,0,0,0,6,0,60,196,20,583,3
11827,10,1,1,0,0,0,0,6,0,50,1098,20,174,3
11828,4,0,2,0,0,0,0,6,0,36,7123,20,26,17
11829,4,1,2,0,0,1,0,6,0,52,1500,20,109,3
11830,5,1,2,0,0,1,0,6,0,51,1295,20,288,2
11831,6,1,2,0,1,0,0,6,0,43,672,20,14,6
11832,11,0,2,0,1,0,0,6,0,20,-322,20,73,4
11833,4,1,1,0,0,0,0,6,0,36,44,20,11,2
11834,7,1,2,0,0,0,0,6,0,47,1111,20,415,4
11835,6,0,2,0,1,0,0,6,0,39,470,20,44,2
11836,5,1,1,0,0,0,0,6,0,53,3975,20,23,2
11837,2,2,3,0,0,0,0,6,0,38,348,20,446,1
11838,4,0,2,0,1,0,0,6,1,29,908,20,1663,1
11839,0,1,1,0,0,0,0,6,0,60,4722,20,459,3
11840,6,1,2,0,0,0,0,6,0,43,506,20,398,1
11841,2,1,3,0,0,1,0,6,1,47,1694,20,560,3
11842,10,1,1,0,0,0,0,6,0,55,16,20,64,1
11843,6,1,2,1,0,0,0,6,0,42,-9,20,248,1
11844,2,2,2,0,0,0,0,6,0,39,80,20,124,2
11845,9,1,2,0,1,1,0,6,0,51,495,20,154,8
11846,1,1,3,0,1,1,0,6,1,57,-92,20,1617,1
11847,3,2,3,1,0,0,0,6,0,39,-251,20,421,6
11848,3,1,2,0,0,0,0,6,0,60,1393,20,591,6
11849,8,1,2,0,0,0,0,6,0,47,1121,20,454,6
11850,6,1,0,0,0,0,0,6,0,57,5,20,165,2
11851,8,1,2,0,1,0,0,6,0,37,1549,20,161,7
11852,4,1,1,0,0,0,0,6,0,40,0,20,618,4
11853,7,1,2,0,0,0,0,6,0,38,293,20,70,2
11854,4,1,2,0,1,0,0,6,0,41,2067,20,120,4
11855,10,0,1,0,0,0,0,6,0,36,207,20,1478,5
11856,1,1,3,0,1,1,0,6,0,47,33,20,14,25
11857,4,1,2,0,1,1,0,6,0,56,475,20,110,4
11858,4,1,2,0,1,0,0,6,0,46,101,20,40,4
11859,4,1,2,0,1,1,0,6,1,40,188,20,570,2
11860,1,2,3,0,0,0,0,6,0,36,0,20,519,2
11861,2,1,2,0,0,0,0,6,0,44,251,20,14,6
11862,1,1,2,0,0,0,0,6,0,59,544,20,67,2
11863,7,1,2,0,0,1,0,6,0,54,515,20,825,2
11864,8,2,3,0,0,0,0,6,0,41,-319,20,263,3
11865,4,0,3,0,1,0,0,6,1,38,2885,20,1422,10
11866,4,1,1,0,0,0,0,6,0,45,186,20,554,2
11867,4,1,2,0,1,0,0,6,0,34,490,20,55,12
11868,4,2,1,0,1,0,0,6,0,39,4168,20,172,3
11869,1,1,3,0,0,0,0,6,0,37,142,20,553,2
11870,11,0,0,0,0,0,0,6,0,38,9669,20,15,3
11871,10,1,1,0,0,0,0,6,0,56,954,20,81,10
11872,10,2,2,1,0,0,0,6,0,39,127,20,150,2
11873,1,2,3,0,1,0,0,6,0,44,2237,20,125,2
11874,4,1,1,0,1,0,0,6,0,38,3419,20,324,5
11875,6,1,2,1,0,1,0,6,0,47,-57,20,93,2
11876,2,1,2,0,1,0,0,6,0,36,0,20,156,7
11877,6,0,2,0,1,0,0,6,0,32,2326,20,62,3
11878,0,1,1,0,0,0,0,6,0,55,2074,20,19,4
11879,9,1,2,0,0,1,0,6,0,42,396,20,47,2
11880,4,1,1,0,1,0,0,6,0,49,2,20,16,20
11881,8,1,1,0,1,1,0,6,0,52,-107,20,134,2
11882,4,1,2,0,1,0,0,6,0,31,1361,20,176,4
11883,4,1,2,0,0,0,0,6,0,48,10724,20,238,3
11884,4,2,0,0,1,0,0,6,0,50,2812,20,17,37
11885,1,1,3,0,0,0,0,6,0,43,177,20,9,18
11886,6,1,2,0,1,0,0,6,0,30,685,20,25,3
11887,1,1,3,0,1,1,0,6,0,45,904,20,14,9
11888,4,1,1,0,1,0,0,6,0,42,161,20,365,3
11889,4,1,1,0,0,0,0,6,0,39,12,20,210,2
11890,4,1,1,0,0,1,0,6,0,43,377,20,11,5
11891,7,1,2,0,0,0,0,6,0,37,0,20,12,14
11892,4,0,1,0,1,0,0,6,0,36,1313,20,8,10
11893,2,1,2,0,0,0,0,6,0,37,3728,20,55,4
11894,4,0,1,0,0,0,0,6,0,36,79,20,9,3
11895,5,2,2,0,0,0,0,6,0,59,0,20,13,5
11896,8,1,2,0,0,0,0,6,0,35,273,20,28,4
11897,10,2,3,0,0,0,0,6,0,54,1241,20,17,5
11898,8,2,3,0,0,0,0,6,0,54,1323,20,47,4
11899,4,0,2,0,0,0,0,6,0,37,3876,20,8,12
11900,4,1,1,0,0,0,0,6,0,56,3643,20,11,3
11901,6,1,0,0,0,0,0,6,0,45,1557,20,158,5
11902,5,1,1,0,0,0,0,6,0,58,741,20,81,2
11903,4,1,2,0,1,0,0,6,0,39,3832,20,14,13
11904,1,2,3,0,1,0,0,6,0,38,155,20,25,26
11905,9,2,2,0,0,0,0,6,0,45,5163,20,9,2
11906,4,1,2,0,0,0,0,6,0,42,494,20,154,2
11907,4,1,1,0,1,0,0,6,0,37,1779,20,34,3
11908,9,1,2,0,0,0,0,6,0,39,1654,20,264,6
11909,1,1,2,0,0,0,0,6,0,46,12186,20,29,3
11910,2,1,2,0,1,0,0,6,0,52,2206,20,20,18
11911,1,2,3,0,0,0,0,6,0,42,0,20,85,2
11912,8,0,0,0,0,0,0,6,0,39,0,20,13,11
11913,7,1,2,0,0,0,0,6,0,47,505,20,152,3
11914,2,0,1,0,1,0,0,6,0,24,126,20,10,58
11915,7,1,1,0,0,0,0,6,0,52,911,20,29,2
11916,2,0,3,0,0,0,0,6,0,38,1113,20,34,4
11917,4,1,1,0,1,1,0,6,0,34,0,20,34,29
11918,6,0,2,0,1,0,0,6,0,29,-498,20,17,14
11919,2,2,2,0,1,0,0,6,0,49,3394,20,14,22
11920,10,1,0,0,0,0,0,6,0,37,3075,20,29,3
11921,2,1,0,0,1,0,0,6,0,53,6859,20,32,27
11922,4,2,1,0,0,0,0,6,0,56,0,20,134,10
11923,1,1,3,0,0,0,0,6,0,47,2820,20,92,3
11924,1,2,3,0,0,0,0,6,0,48,0,20,26,3
11925,4,0,2,0,1,0,0,6,0,33,13494,20,27,25
11926,7,1,1,0,0,0,0,6,0,40,258,20,14,13
11927,2,1,2,0,0,0,0,6,0,47,44,20,15,3
11928,4,0,2,0,0,0,0,6,0,38,530,20,17,6
11929,1,1,3,0,1,0,0,6,0,44,1286,20,268,3
11930,2,0,2,0,0,1,0,6,0,38,258,20,587,2
11931,7,0,0,0,0,0,0,6,0,42,4800,20,10,11
11932,1,1,3,0,1,0,0,6,0,46,974,20,652,3
11933,4,0,0,0,1,0,0,6,0,31,813,20,16,18
11934,7,0,2,0,0,0,0,6,0,36,760,20,9,13
11935,1,1,3,0,1,0,0,6,0,51,-265,20,435,4
11936,4,2,1,0,0,0,0,6,0,41,1498,20,10,2
11937,7,1,2,0,1,0,0,6,0,51,325,20,123,4
11938,9,2,1,0,0,0,0,6,0,35,118,20,12,4
11939,2,1,2,0,1,0,0,6,0,50,1088,20,179,21
11940,3,1,3,0,0,0,0,6,0,53,77,20,13,3
11941,2,0,2,0,0,0,0,6,0,55,11,20,14,2
11942,2,1,2,0,0,0,0,6,0,48,71,20,524,4
11943,2,2,2,0,0,0,0,6,0,57,1168,20,74,5
11944,4,2,1,0,0,0,0,6,0,48,2677,20,23,3
11945,2,1,2,0,0,0,0,6,0,41,0,20,850,3
11946,1,0,3,0,1,0,0,6,0,42,-56,20,126,14
11947,9,0,3,0,1,0,0,6,0,24,39,20,15,3
11948,4,1,1,0,1,1,0,6,0,52,649,20,7,20
11949,4,1,2,0,1,0,0,6,0,53,-214,20,49,4
11950,1,2,3,0,0,0,0,6,0,47,2515,20,40,3
11951,4,2,2,0,0,0,0,6,0,36,853,20,15,12
11952,4,1,1,0,1,0,0,6,0,53,57,20,4,20
11953,7,1,2,0,0,0,0,6,0,37,1483,20,32,9
11954,5,2,3,0,0,0,0,6,0,60,2166,20,8,9
11955,2,1,1,0,0,0,0,6,0,51,1550,20,12,5
11956,6,1,3,0,0,0,0,6,0,47,12276,20,77,5
11957,1,1,3,0,1,0,0,6,0,47,3556,20,130,4
11958,6,1,1,0,0,0,0,6,0,52,64,20,9,5
11959,6,2,2,0,1,0,0,6,0,36,1573,20,17,10
11960,5,2,2,0,0,0,0,6,0,52,280,20,8,12
11961,4,1,1,0,1,1,0,6,0,38,-522,20,18,22
11962,10,1,2,0,0,0,0,6,0,51,3984,20,7,12
11963,4,1,1,0,1,0,0,6,0,48,1876,20,11,3
11964,1,0,0,0,1,0,0,6,0,37,146,20,16,8
11965,4,1,2,0,1,0,0,6,0,43,-312,20,26,11
11966,3,1,0,0,0,0,0,6,0,56,0,20,39,8
11967,8,1,3,0,1,1,0,6,0,42,1430,20,16,3
11968,1,2,3,0,1,0,0,6,0,52,-297,20,11,21
11969,8,1,3,0,0,0,0,6,0,43,819,20,285,4
11970,4,1,1,0,1,0,0,6,0,37,5052,20,37,3
11971,4,1,1,0,1,0,0,6,0,43,-59,20,205,5
11972,6,1,2,0,0,0,0,6,0,36,976,20,408,5
11973,0,1,3,0,1,0,0,6,0,33,0,20,27,16
11974,2,0,2,0,1,1,0,6,0,29,142,20,312,2
11975,1,1,3,0,0,0,0,6,0,38,6209,20,46,10
11976,10,2,2,0,0,0,0,6,0,42,3253,20,18,7
11977,7,2,2,0,0,0,0,6,1,46,0,20,1023,3
11978,6,1,2,0,0,0,0,6,0,40,-283,20,253,2
11979,10,1,1,0,1,1,0,6,0,41,188,20,10,14
11980,6,0,2,0,1,1,0,6,0,43,985,20,51,19
11981,4,0,3,0,0,0,0,6,0,37,344,20,407,2
11982,7,2,1,0,1,0,0,6,0,45,3854,20,10,3
11983,3,0,0,0,0,0,0,6,0,52,0,20,9,2
11984,3,2,2,0,0,0,0,6,0,44,456,20,110,3
11985,7,2,2,0,0,0,0,6,1,49,947,20,808,2
11986,1,1,3,0,0,0,0,6,0,38,6999,20,11,2
11987,4,1,2,0,1,1,0,6,0,38,-627,20,176,4
11988,7,2,0,0,0,0,0,6,0,46,3390,20,152,3
11989,6,1,3,0,0,0,0,6,0,51,4655,20,44,4
11990,1,1,2,0,0,0,0,6,0,45,625,20,13,3
11991,1,1,3,0,0,0,0,6,0,41,15,20,13,5
11992,1,1,3,0,0,0,0,6,0,46,5464,20,79,4
11993,4,0,1,0,0,0,0,6,0,52,3421,20,212,8
11994,4,1,1,0,0,1,0,6,0,57,1592,20,78,4
11995,2,1,2,0,1,1,0,6,0,50,213,20,87,2
11996,4,0,2,0,1,0,0,6,1,43,740,20,585,2
11997,4,1,1,0,0,0,0,6,0,43,-41,20,8,3
11998,4,1,2,0,1,0,0,6,0,42,671,20,10,29
11999,7,0,2,0,0,0,0,6,0,55,1539,20,65,2
12000,3,1,3,0,0,0,0,6,0,47,1855,20,129,3
12001,5,1,2,0,1,0,0,6,0,55,241,20,14,6
12002,2,1,2,0,1,0,0,6,0,38,1409,20,9,14
12003,1,1,3,0,0,1,0,6,0,55,4777,20,12,3
12004,1,1,2,0,1,0,0,6,0,53,4601,20,100,4
12005,2,1,0,0,0,0,0,6,0,56,9246,20,143,3
12006,6,0,2,0,1,0,0,6,0,31,1016,20,9,5
12007,7,1,2,0,1,0,0,6,0,31,356,20,228,5
12008,10,1,0,0,0,0,0,6,0,39,9716,20,86,2
12009,1,1,3,0,0,0,0,6,1,45,655,20,693,3
12010,7,1,2,0,0,0,0,6,0,35,2672,20,8,10
12011,4,1,2,0,1,1,0,6,0,36,1132,20,258,2
12012,6,0,2,0,0,0,0,6,0,39,6512,20,16,6
12013,7,2,2,0,1,0,0,6,0,52,765,20,27,3
12014,3,1,3,0,0,0,0,6,0,39,3,20,12,14
12015,6,1,0,0,0,0,0,6,0,39,378,20,17,5
12016,3,1,1,1,1,0,0,6,0,50,537,20,11,15
12017,4,1,2,0,0,0,0,6,0,38,2685,20,22,12
12018,1,1,3,0,0,0,0,6,0,60,651,20,155,2
12019,4,1,1,0,0,0,0,6,0,59,2814,20,81,3
12020,2,1,2,0,1,1,0,6,0,39,2765,20,116,3
12021,6,0,2,0,1,0,0,6,0,36,449,20,136,3
12022,0,0,2,0,0,0,0,6,0,57,316,20,8,7
12023,6,0,2,0,0,1,0,6,0,40,142,20,14,3
12024,7,2,2,0,1,0,0,6,0,39,1062,20,10,4
12025,3,2,2,0,1,1,0,6,0,41,1588,20,10,8
12026,4,0,1,0,1,0,0,6,0,27,553,20,157,3
12027,2,2,3,0,0,0,0,6,0,46,7318,20,11,5
12028,6,2,2,0,0,0,0,6,0,55,166,20,84,4
12029,1,2,3,0,0,0,0,6,0,36,563,20,10,4
12030,6,1,2,0,1,0,0,6,0,43,-879,20,199,4
12031,2,0,3,0,0,0,0,6,0,54,3233,20,17,3
12032,6,1,2,0,0,0,0,6,0,43,0,20,804,12
12033,1,1,3,0,0,1,0,6,0,60,3895,20,28,8
12034,7,1,2,0,0,0,0,6,0,58,0,20,241,3
12035,1,1,3,0,0,0,0,6,0,51,1069,20,27,7
12036,4,1,1,0,0,0,0,6,0,57,8403,20,11,11
12037,6,0,2,0,0,0,0,6,0,42,1601,20,23,2
12038,5,0,1,0,0,0,0,6,0,51,604,20,43,2
12039,10,2,0,0,0,0,0,6,0,55,1276,20,8,12
12040,4,1,1,0,1,0,0,6,0,34,455,20,372,3
12041,2,0,2,0,1,0,0,6,0,36,129,20,200,7
12042,4,1,2,0,0,0,0,6,0,56,277,20,9,13
12043,1,0,3,0,1,1,0,6,0,29,1422,20,29,27
12044,1,0,3,0,1,0,0,6,0,32,1804,20,73,3
12045,4,1,1,0,1,1,0,6,0,32,209,20,8,31
12046,4,1,2,0,0,0,0,6,0,39,281,20,78,7
12047,5,2,2,0,0,0,0,6,0,53,797,20,14,6
12048,7,1,2,0,1,1,0,6,0,35,322,20,590,4
12049,2,1,3,0,0,0,0,6,0,49,6138,20,100,3
12050,8,1,3,0,1,0,0,6,0,36,682,20,13,10
12051,4,1,1,0,0,0,0,6,0,49,4134,20,40,2
12052,4,1,1,0,1,0,0,6,0,47,643,20,18,6
12053,6,1,0,0,0,0,0,6,0,45,1577,20,16,4
12054,2,0,2,0,1,0,0,6,0,30,157,20,74,3
12055,1,1,3,0,0,1,0,6,0,43,445,20,196,4
12056,1,1,2,0,1,0,0,6,1,24,867,20,546,10
12057,2,2,2,0,1,0,0,6,0,49,1669,20,34,3
12058,2,0,2,0,1,0,0,6,0,41,1147,20,17,10
12059,2,1,2,0,0,0,0,6,0,44,5597,20,27,3
12060,5,2,1,0,0,0,0,6,0,54,22,20,23,4
12061,3,1,3,0,1,0,0,6,0,41,306,20,102,3
12062,10,1,1,0,0,0,0,6,0,53,3166,20,14,12
12063,6,1,2,0,1,0,0,6,0,30,-1049,20,160,2
